IgnoreStatement,IncludeSC,IncludeSCname,IncludeRate,IncludeRateName,IncludeRatePeriodNumber,IncludeSeasonName,ExcludeMap,IncludeMap,Geo,statementCharge/chargeName,typeCode,type,docNumber,dpsCaseNumber,datePublished,effectivePeriod/startDate,effectivePeriod/expectedEndDate,statementCharge/servicePeriod/startDate,statementCharge/servicePeriod/expectedEndDate,dpsCompanyId,dpsPscNumber,serviceType,iedrOrgAbbreviation,statementCharge/chargesComponent,statementCharge/chargeValue,measurementDefinition/unitOfMeasure,measurementDefinition/measurementSource,measurementInterval/mode,measurementInterval/kind,measurementInterval/per,measurementDefinition/calculationMethod,sourceURL,dataDownloadURL,generalRuleRefs
,8,Multiple Dwellings - Redistribution,3,rate 3,1,Summer,,SC8,"H,I",Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,4.34,kW,demand,PERIOD,MONTH,1,max,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,8,Multiple Dwellings - Redistribution,3,rate 3,2,Winter,,SC8,"H,I",Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,4.34,kW,demand,PERIOD,MONTH,1,max,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,9,General - Large,1,rate 1,,,,SC9,"H,I",Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,2.84,kW,demand,PERIOD,MONTH,1,max,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,9,General - Large,4,rate 4,,,,SC9,"H,I",Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,2.84,kW,demand,PERIOD,MONTH,1,max,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,9,General - Large,2,rate 2,1,Summer,,SC9,"H,I",Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,3.18,kW,demand,PERIOD,MONTH,1,max,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,9,General - Large,5,rate 5,1,Summer,,SC9,"H,I",Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,3.18,kW,demand,PERIOD,MONTH,1,max,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,9,General - Large,2,rate 2,2,Winter,,SC9,"H,I",Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,3.18,kW,demand,PERIOD,MONTH,1,max,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,9,General - Large,5,rate 5,2,Winter,,SC9,"H,I",Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,3.18,kW,demand,PERIOD,MONTH,1,max,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,9,General - Large,3,rate 3,1,Summer,,SC9,"H,I",Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,2.73,kW,demand,PERIOD,MONTH,1,max,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,9,General - Large,3,rate 3,2,Winter,,SC9,"H,I",Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,2.73,kW,demand,PERIOD,MONTH,1,max,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,12,Multiple Dwelling - Space Heating,1,rate 1,,,,SC12,"H,I",Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,1.66,kW,demand,PERIOD,MONTH,1,max,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,12,Multiple Dwelling - Space Heating,4,rate 4,,,,SC12,"H,I",Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,1.66,kW,demand,PERIOD,MONTH,1,max,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,12,Multiple Dwelling - Space Heating,2,rate 2,1,Summer,,SC12,"H,I",Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,1.64,kW,demand,PERIOD,MONTH,1,max,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,12,Multiple Dwelling - Space Heating,5,rate 5,1,Summer,,SC12,"H,I",Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,1.64,kW,demand,PERIOD,MONTH,1,max,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,12,Multiple Dwelling - Space Heating,2,rate 2,2,Winter,,SC12,"H,I",Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,1.64,kW,demand,PERIOD,MONTH,1,max,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,12,Multiple Dwelling - Space Heating,5,rate 5,2,Winter,,SC12,"H,I",Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,1.64,kW,demand,PERIOD,MONTH,1,max,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,12,Multiple Dwelling - Space Heating,3,rate 3,1,Summer,,SC12,"H,I",Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,1.67,kW,demand,PERIOD,MONTH,1,max,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,12,Multiple Dwelling - Space Heating,3,rate 3,2,Winter,,SC12,"H,I",Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,1.67,kW,demand,PERIOD,MONTH,1,max,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
1,,,,,,,,,,,RAC,Rate Adjustment Clause,7,09-M-0114,4/28/16,4/29/16,,6/1/24,,3569014,10,Electric,CED,delivery,0,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2786533,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%22%5E%2A%3B%2D%21%3CSK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,
,1,Residential and Religious,,,,,,SC1,"H,I,J",,RDM,Revenue Decoupling Mechanism,34,,7/29/24,8/1/24,,6/1/24,,3569014,10,Electric,CED,delivery,0.00658,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2826795,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZ%5B%2B%21L%23K4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,26.2
,2,General - Small,,,,,,SC2,"H,I,J",,RDM,Revenue Decoupling Mechanism,34,,7/29/24,8/1/24,,6/1/24,,3569014,10,Electric,CED,delivery,0.03319,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2826795,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZ%5B%2B%21L%23K4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,26.2
,5,Electric Traction Systems,,,,,,SC5,"H,I,J",,RDM,Revenue Decoupling Mechanism,34,,7/29/24,8/1/24,,6/1/24,,3569014,10,Electric,CED,delivery,0.00002,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2826795,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZ%5B%2B%21L%23K4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,26.2
,6,Public and Private Street Lighting,,,,,,SC6,"H,I,J",,RDM,Revenue Decoupling Mechanism,34,,7/29/24,8/1/24,,6/1/24,,3569014,10,Electric,CED,delivery,0.03319,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2826795,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZ%5B%2B%21L%23K4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,26.2
,8,Multiple Dwellings - Redistribution,,,,,,SC8,"H,I,J",,RDM,Revenue Decoupling Mechanism,34,,7/29/24,8/1/24,,6/1/24,,3569014,10,Electric,CED,delivery,0.01082,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2826795,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZ%5B%2B%21L%23K4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,26.2
,9,General - Large,,,,,,SC9,"H,I,J",,RDM,Revenue Decoupling Mechanism,34,,7/29/24,8/1/24,,6/1/24,,3569014,10,Electric,CED,delivery,0.00003,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2826795,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZ%5B%2B%21L%23K4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,26.2
,12,Multiple Dwellings - Redistribution,,,,,,SC12,"H,I,J",,RDM,Revenue Decoupling Mechanism,34,,7/29/24,8/1/24,,6/1/24,,3569014,10,Electric,CED,delivery,0.00243,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2826795,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZ%5B%2B%21L%23K4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,26.2
,13,Bulk Power - Housing Developments,,,,,,SC13,"H,I,J",,RDM,Revenue Decoupling Mechanism,34,,7/29/24,8/1/24,,6/1/24,,3569014,10,Electric,CED,delivery,0.01082,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2826795,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZ%5B%2B%21L%23K4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,26.2
1,,,,,,,,,,,RPS,Renewable Portfolio Standard,6,14-M-0094,2/16/16,3/1/16,,6/1/24,,3569014,10,Electric,CED,delivery,0,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2785497,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%22%5E%2A%5F%29%20%3CSK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,
,,,,,,,SC11,All,"H,I,J",Clean Energy Fund Surcharge,SBC,System Benefits Charge,14,,12/15/23,1/1/24,,6/1/24,,3569014,10,Electric,CED,delivery,0.0065,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2823939,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5E%3AK%2A%20LKK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,26.4
,,,,,,,SC11,All,"H,I,J",Energy Efficiency Tracker Surcharge,SBC,System Benefits Charge,14,,12/15/23,1/1/24,,6/1/24,,3569014,10,Electric,CED,delivery,0,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2823939,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5E%3AK%2A%20LKK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,26.4
,,,,,,,SC11,All,"H,I,J",Integrated Energy Data Resource Surcharge,SBC,System Benefits Charge,14,,12/15/23,1/1/24,,6/1/24,,3569014,10,Electric,CED,delivery,0,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2823939,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5E%3AK%2A%20LKK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,26.4
,1,Residential and Religious,1,rate 1,,,,SC1,"H,I,J",Delivery Revenue Surcharge,SDR,Delivery Revenue Surcharge,14,15-E-0751,5/17/24,6/1/24,,6/1/24,,3569014,10,Electric,CED,delivery,0,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2825845,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJK%28%21%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,26.7
,1,Residential and Religious,2,rate 2,,,,SC1,"H,I,J",Delivery Revenue Surcharge,SDR,Delivery Revenue Surcharge,14,15-E-0751,5/17/24,6/1/24,,6/1/24,,3569014,10,Electric,CED,delivery,0.00838,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2825845,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJK%28%21%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,26.7
,1,Residential and Religious,3,rate 3,,,,SC1,"H,I,J",Delivery Revenue Surcharge,SDR,Delivery Revenue Surcharge,14,15-E-0751,5/17/24,6/1/24,,6/1/24,,3569014,10,Electric,CED,delivery,0.00838,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2825845,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJK%28%21%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,26.7
,1,Residential and Religious,4,rate 4,,,,SC1,"H,I,J",Delivery Revenue Surcharge,SDR,Delivery Revenue Surcharge,14,15-E-0751,5/17/24,6/1/24,,6/1/24,,3569014,10,Electric,CED,delivery,0.00838,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2825845,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJK%28%21%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,26.7
,2,General - Small,1,rate 1,,,,SC2,"H,I,J",Delivery Revenue Surcharge,SDR,Delivery Revenue Surcharge,14,15-E-0751,5/17/24,6/1/24,,6/1/24,,3569014,10,Electric,CED,delivery,0.00838,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2825845,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJK%28%21%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,26.7
,2,General - Small,2,rate 2,,,,SC2,"H,I,J",Delivery Revenue Surcharge,SDR,Delivery Revenue Surcharge,14,15-E-0751,5/17/24,6/1/24,,6/1/24,,3569014,10,Electric,CED,delivery,0.007578,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2825845,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJK%28%21%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,26.7
,6,Public and Private Street Lighting,,,,,,SC6,"H,I,J",Delivery Revenue Surcharge,SDR,Delivery Revenue Surcharge,14,15-E-0751,5/17/24,6/1/24,,6/1/24,,3569014,10,Electric,CED,delivery,0.007578,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2825845,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJK%28%21%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,26.7
,12,Multiple Dwelling - Space Heating,1EO,rate 1 Energy Only,,,,SC12,"H,I,J",Delivery Revenue Surcharge,SDR,Delivery Revenue Surcharge,14,15-E-0751,5/17/24,6/1/24,,6/1/24,,3569014,10,Electric,CED,delivery,-0.000234,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2825845,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJK%28%21%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,26.7
,5,Electric Traction Systems,1,rate 1,,,,SC5,"H,I,J",Delivery Revenue Surcharge,SDR,Delivery Revenue Surcharge,14,15-E-0751,5/17/24,6/1/24,,6/1/24,,3569014,10,Electric,CED,delivery,-0.000234,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2825845,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJK%28%21%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,26.7
,5,Electric Traction Systems,2,rate 2,,,,SC5,"H,I,J",Delivery Revenue Surcharge,SDR,Delivery Revenue Surcharge,14,15-E-0751,5/17/24,6/1/24,,6/1/24,,3569014,10,Electric,CED,delivery,0.007578,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2825845,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJK%28%21%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,26.7
,8,Multiple Dwellings - Redistribution,1,rate 1,,,,SC8,"H,I,J",Delivery Revenue Surcharge,SDR,Delivery Revenue Surcharge,14,15-E-0751,5/17/24,6/1/24,,6/1/24,,3569014,10,Electric,CED,delivery,0.00143,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2825845,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJK%28%21%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,26.7
,8,Multiple Dwellings - Redistribution,2,rate 2,,,,SC8,"H,I,J",Delivery Revenue Surcharge,SDR,Delivery Revenue Surcharge,14,15-E-0751,5/17/24,6/1/24,,6/1/24,,3569014,10,Electric,CED,delivery,0.00143,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2825845,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJK%28%21%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,26.7
,8,Multiple Dwellings - Redistribution,3,rate 3,,,,SC8,"H,I,J",Delivery Revenue Surcharge,SDR,Delivery Revenue Surcharge,14,15-E-0751,5/17/24,6/1/24,,6/1/24,,3569014,10,Electric,CED,delivery,0.00143,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2825845,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJK%28%21%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,26.7
