IgnoreStatement,IncludeSC,IncludeSCname,IncludeRate,IncludeRateName,IncludeRatePeriodNumber,IncludeSeasonName,ExcludeMap,Standby,IncludeMap,Geo,endUse,statementCharge/chargeName,typeCode,type,docNumber,dpsCaseNumber,datePublished,effectivePeriod/startDate,effectivePeriod/expectedEndDate,statementCharge/servicePeriod/startDate,statementCharge/servicePeriod/expectedEndDate,dpsCompanyId,dpsPscNumber,serviceType,iedrOrgAbbreviation,statementCharge/chargesComponent,statementCharge/chargeValue,measurementDefinition/unitOfMeasure,measurementDefinition/measurementSource,measurementInterval/mode,measurementInterval/kind,measurementInterval/per,measurementDefinition/calculationMethod,generalRuleRefs,sourceURL,dataDownloadURL
,12,Residential Service with Time-of-Use Metering,,,,,,,SC12,"A,B,C,D,E,F,G,H",,Rate Adjustment Mechanism,RAM,Rate Adjustment Mechanism,6,,5/29/24,7/1/24,,7/1/24,,3569018,120,Electric,NYE,delivery,0.001748,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,General Information Rule 38,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2825977,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJO%28%21%5C%23K4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,5,Outdoor Lighting Service,,,,,,,SC5,"A,B,C,D,E,F,G,H",,Rate Adjustment Mechanism,RAM,Rate Adjustment Mechanism,6,,5/29/24,7/1/24,,7/1/24,,3569018,120,Electric,NYE,delivery,0.005381,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,General Information Rule 38,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2825977,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJO%28%21%5C%23K4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,6,General Service,,,,,,,SC6,"A,B,C,D,E,F,G,H",,Rate Adjustment Mechanism,RAM,Rate Adjustment Mechanism,6,,5/29/24,7/1/24,,7/1/24,,3569018,120,Electric,NYE,delivery,0.004274,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,General Information Rule 38,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2825977,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJO%28%21%5C%23K4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,9,General Service - Day Night Service,,,,,,,SC9,"A,B,C,D,E,F,G,H",,Rate Adjustment Mechanism,RAM,Rate Adjustment Mechanism,6,,5/29/24,7/1/24,,7/1/24,,3569018,120,Electric,NYE,delivery,0.002968,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,General Information Rule 38,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2825977,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJO%28%21%5C%23K4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,2,General Service with Demand Metering,,,,,,,SC2,"A,B,C,D,E,F,G,H",,Rate Adjustment Mechanism,RAM,Rate Adjustment Mechanism,6,,5/29/24,7/1/24,,7/1/24,,3569018,120,Electric,NYE,delivery,0.494491,kW,demand,PERIOD,MONTH,1,max,General Information Rule 38,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2825977,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJO%28%21%5C%23K4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,3,Primary Service - 25 KW or more,3P,Primary Service with Demand,,,,,SC3,"A,B,C,D,E,F,G,H",,Rate Adjustment Mechanism,RAM,Rate Adjustment Mechanism,6,,5/29/24,7/1/24,,7/1/24,,3569018,120,Electric,NYE,delivery,0.349487,kW,demand,PERIOD,MONTH,1,max,General Information Rule 38,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2825977,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJO%28%21%5C%23K4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,3,Primary Service - 25 KW or more,3S,Subtransmission Service with Demand,,,,,SC3,"A,B,C,D,E,F,G,H",,Rate Adjustment Mechanism,RAM,Rate Adjustment Mechanism,6,,5/29/24,7/1/24,,7/1/24,,3569018,120,Electric,NYE,delivery,0.390954,kW,demand,PERIOD,MONTH,1,max,General Information Rule 38,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2825977,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJO%28%21%5C%23K4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,7,Large General Service with Time-of-Use Metering,7-1,Time-of-Use Secondary Service,,,,,SC7,"A,B,C,D,E,F,G,H",,Rate Adjustment Mechanism,RAM,Rate Adjustment Mechanism,6,,5/29/24,7/1/24,,7/1/24,,3569018,120,Electric,NYE,delivery,0.397013,kW,demand,PERIOD,MONTH,1,max,General Information Rule 38,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2825977,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJO%28%21%5C%23K4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,7,Large General Service with Time-of-Use Metering,7-2,Time-of-Use Primary Service,,,,,SC7,"A,B,C,D,E,F,G,H",,Rate Adjustment Mechanism,RAM,Rate Adjustment Mechanism,6,,5/29/24,7/1/24,,7/1/24,,3569018,120,Electric,NYE,delivery,0.337952,kW,demand,PERIOD,MONTH,1,max,General Information Rule 38,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2825977,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJO%28%21%5C%23K4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,7,Large General Service with Time-of-Use Metering,7-3,Time-of-Use Subtransmission Service,,,,,SC7,"A,B,C,D,E,F,G,H",,Rate Adjustment Mechanism,RAM,Rate Adjustment Mechanism,6,,5/29/24,7/1/24,,7/1/24,,3569018,120,Electric,NYE,delivery,0.112393,kW,demand,PERIOD,MONTH,1,max,General Information Rule 38,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2825977,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJO%28%21%5C%23K4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,7,Large General Service with Time-of-Use Metering,7-4,Time-of-Use Transmission Service,,,,,SC7,"A,B,C,D,E,F,G,H",,Rate Adjustment Mechanism,RAM,Rate Adjustment Mechanism,6,,5/29/24,7/1/24,,7/1/24,,3569018,120,Electric,NYE,delivery,0.060233,kW,demand,PERIOD,MONTH,1,max,General Information Rule 38,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2825977,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJO%28%21%5C%23K4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,11,Standby Service,11-1,Residential Regular - Standby,,,,STB,SC11,"A,B,C,D,E,F,G,H",,Rate Adjustment Mechanism,RAM,Rate Adjustment Mechanism,6,,5/29/24,7/1/24,,7/1/24,,3569018,120,Electric,NYE,delivery,0.002741,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,General Information Rule 38,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2825977,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJO%28%21%5C%23K4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,11,Standby Service,11-8,Residential Day Night - Standby,,,,STB,SC11,"A,B,C,D,E,F,G,H",,Rate Adjustment Mechanism,RAM,Rate Adjustment Mechanism,6,,5/29/24,7/1/24,,7/1/24,,3569018,120,Electric,NYE,delivery,0.00262,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,General Information Rule 38,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2825977,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJO%28%21%5C%23K4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,11,Standby Service,11-12,Residential ToU - Standby,,,,STB,SC11,"A,B,C,D,E,F,G,H",,Rate Adjustment Mechanism,RAM,Rate Adjustment Mechanism,6,,5/29/24,7/1/24,,7/1/24,,3569018,120,Electric,NYE,delivery,0.001731,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,General Information Rule 38,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2825977,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJO%28%21%5C%23K4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,11,Standby Service,11-6,General Service Regular - Standby,,,,STB,SC11,"A,B,C,D,E,F,G,H",,Rate Adjustment Mechanism,RAM,Rate Adjustment Mechanism,6,,5/29/24,7/1/24,,7/1/24,,3569018,120,Electric,NYE,delivery,0.003825,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,General Information Rule 38,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2825977,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJO%28%21%5C%23K4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,11,Standby Service,11-9,General Service Day Night  - Standby,,,,STB,SC11,"A,B,C,D,E,F,G,H",,Rate Adjustment Mechanism,RAM,Rate Adjustment Mechanism,6,,5/29/24,7/1/24,,7/1/24,,3569018,120,Electric,NYE,delivery,0.002698,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,General Information Rule 38,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2825977,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJO%28%21%5C%23K4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,11,Standby Service,11-2,General Service with Demand - Standby,,,,STB,SC11,"A,B,C,D,E,F,G,H",,Rate Adjustment Mechanism,RAM,Rate Adjustment Mechanism,6,,5/29/24,7/1/24,,7/1/24,,3569018,120,Electric,NYE,delivery,0.026967,kW,demand,PERIOD,MONTH,1,max,General Information Rule 38,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2825977,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJO%28%21%5C%23K4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,11,Standby Service,11-3P,Primary Service with Demand - Standby,,,,STB,SC11,"A,B,C,D,E,F,G,H",,Rate Adjustment Mechanism,RAM,Rate Adjustment Mechanism,6,,5/29/24,7/1/24,,7/1/24,,3569018,120,Electric,NYE,delivery,0.019326,kW,demand,PERIOD,MONTH,1,max,General Information Rule 38,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2825977,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJO%28%21%5C%23K4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,11,Standby Service,11-3S,Subtransmission Service with Demand - Standby,,,,STB,SC11,"A,B,C,D,E,F,G,H",,Rate Adjustment Mechanism,RAM,Rate Adjustment Mechanism,6,,5/29/24,7/1/24,,7/1/24,,3569018,120,Electric,NYE,delivery,0.021319,kW,demand,PERIOD,MONTH,1,max,General Information Rule 38,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2825977,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJO%28%21%5C%23K4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,11,Standby Service,11-7-1,Time-of-Use Secondary Service - Standby,,,,STB,SC11,"A,B,C,D,E,F,G,H",,Rate Adjustment Mechanism,RAM,Rate Adjustment Mechanism,6,,5/29/24,7/1/24,,7/1/24,,3569018,120,Electric,NYE,delivery,0.02202,kW,demand,PERIOD,MONTH,1,max,General Information Rule 38,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2825977,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJO%28%21%5C%23K4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,11,Standby Service,11-7-2,Time-of-Use Primary Service - Standby,,,,STB,SC11,"A,B,C,D,E,F,G,H",,Rate Adjustment Mechanism,RAM,Rate Adjustment Mechanism,6,,5/29/24,7/1/24,,7/1/24,,3569018,120,Electric,NYE,delivery,0.019288,kW,demand,PERIOD,MONTH,1,max,General Information Rule 38,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2825977,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJO%28%21%5C%23K4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,11,Standby Service,11-7-3,Time-of-Use Subtransmission Service - Standby,,,,STB,SC11,"A,B,C,D,E,F,G,H",,Rate Adjustment Mechanism,RAM,Rate Adjustment Mechanism,6,,5/29/24,7/1/24,,7/1/24,,3569018,120,Electric,NYE,delivery,0.006963,kW,demand,PERIOD,MONTH,1,max,General Information Rule 38,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2825977,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJO%28%21%5C%23K4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,11,Standby Service,11-7-4,Time-of-Use Transmission Service - Standby,,,,STB,SC11,"A,B,C,D,E,F,G,H",,Rate Adjustment Mechanism,RAM,Rate Adjustment Mechanism,6,,5/29/24,7/1/24,,7/1/24,,3569018,120,Electric,NYE,delivery,0.004257,kW,demand,PERIOD,MONTH,1,max,General Information Rule 38,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2825977,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJO%28%21%5C%23K4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,1,Residential Service,,,,,,,SC1,"A,B,C,D,E,F,G,H",,Revenue Decoupling Mechanism,RDM,Revenue Decoupling Mechanism,17,,6/27/24,8/1/24,,8/1/24,,3569018,120,Electric,NYE,delivery,0.001282,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,General Information Section 7,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2826461,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJ%3F%2D%21%2C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,8,Residential Day Night Service,,,,,,,SC8,"A,B,C,D,E,F,G,H",,Revenue Decoupling Mechanism,RDM,Revenue Decoupling Mechanism,17,,6/27/24,8/1/24,,8/1/24,,3569018,120,Electric,NYE,delivery,0.001282,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,General Information Section 7,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2826461,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJ%3F%2D%21%2C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,12,Residential Service with Time-of-Use Metering,,,,,,,SC12,"A,B,C,D,E,F,G,H",,Revenue Decoupling Mechanism,RDM,Revenue Decoupling Mechanism,17,,6/27/24,8/1/24,,8/1/24,,3569018,120,Electric,NYE,delivery,0.001282,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,General Information Section 7,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2826461,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJ%3F%2D%21%2C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,6,General Service,,,,,,,SC6,"A,B,C,D,E,F,G,H",,Revenue Decoupling Mechanism,RDM,Revenue Decoupling Mechanism,17,,6/27/24,8/1/24,,8/1/24,,3569018,120,Electric,NYE,delivery,-0.00192,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,General Information Section 7,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2826461,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJ%3F%2D%21%2C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,9,General Service - Day Night Service,,,,,,,SC9,"A,B,C,D,E,F,G,H",,Revenue Decoupling Mechanism,RDM,Revenue Decoupling Mechanism,17,,6/27/24,8/1/24,,8/1/24,,3569018,120,Electric,NYE,delivery,0.006114,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,General Information Section 7,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2826461,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJ%3F%2D%21%2C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,2,General Service with Demand Metering,,,,,,,SC2,"A,B,C,D,E,F,G,H",,Revenue Decoupling Mechanism,RDM,Revenue Decoupling Mechanism,17,,6/27/24,8/1/24,,8/1/24,,3569018,120,Electric,NYE,delivery,0.000621,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,General Information Section 7,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2826461,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJ%3F%2D%21%2C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,3,Primary Service - 25 KW or more,3P,Primary Service with Demand,,,,,SC3,"A,B,C,D,E,F,G,H",,Revenue Decoupling Mechanism,RDM,Revenue Decoupling Mechanism,17,,6/27/24,8/1/24,,8/1/24,,3569018,120,Electric,NYE,delivery,-0.00367,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,General Information Section 7,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2826461,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJ%3F%2D%21%2C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,3,Primary Service - 25 KW or more,3S,Subtransmission Service with Demand,,,,,SC3,"A,B,C,D,E,F,G,H",,Revenue Decoupling Mechanism,RDM,Revenue Decoupling Mechanism,17,,6/27/24,8/1/24,,8/1/24,,3569018,120,Electric,NYE,delivery,2.52,kW,demand,PERIOD,MONTH,1,max,General Information Section 7,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2826461,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJ%3F%2D%21%2C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,7,Large General Service with Time-of-Use Metering,7-1,Time-of-Use Secondary Service,,,,,SC7,"A,B,C,D,E,F,G,H",,Revenue Decoupling Mechanism,RDM,Revenue Decoupling Mechanism,17,,6/27/24,8/1/24,,8/1/24,,3569018,120,Electric,NYE,delivery,0.25,kW,demand,PERIOD,MONTH,1,max,General Information Section 7,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2826461,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJ%3F%2D%21%2C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,7,Large General Service with Time-of-Use Metering,7-2,Time-of-Use Primary Service,,,,,SC7,"A,B,C,D,E,F,G,H",,Revenue Decoupling Mechanism,RDM,Revenue Decoupling Mechanism,17,,6/27/24,8/1/24,,8/1/24,,3569018,120,Electric,NYE,delivery,0.38,kW,demand,PERIOD,MONTH,1,max,General Information Section 7,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2826461,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJ%3F%2D%21%2C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,7,Large General Service with Time-of-Use Metering,7-3,Time-of-Use Subtransmission Service,,,,,SC7,"A,B,C,D,E,F,G,H",,Revenue Decoupling Mechanism,RDM,Revenue Decoupling Mechanism,17,,6/27/24,8/1/24,,8/1/24,,3569018,120,Electric,NYE,delivery,0.15,kW,demand,PERIOD,MONTH,1,max,General Information Section 7,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2826461,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJ%3F%2D%21%2C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,11,Standby Service,11-2,General Service with Demand - Standby,,,,STB,SC11,"A,B,C,D,E,F,G,H",,Revenue Decoupling Mechanism,RDM,Revenue Decoupling Mechanism,17,,6/27/24,8/1/24,,8/1/24,,3569018,120,Electric,NYE,delivery,0.00847,kW,demand,PERIOD,MONTH,1,max,General Information Section 7,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2826461,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJ%3F%2D%21%2C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,11,Standby Service,11-3P,Primary Service with Demand - Standby,,,,STB,SC11,"A,B,C,D,E,F,G,H",,Revenue Decoupling Mechanism,RDM,Revenue Decoupling Mechanism,17,,6/27/24,8/1/24,,8/1/24,,3569018,120,Electric,NYE,delivery,-0.073347,kW,demand,PERIOD,MONTH,1,max,General Information Section 7,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2826461,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJ%3F%2D%21%2C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,11,Standby Service,11-3S,Subtransmission Service with Demand - Standby,,,,STB,SC11,"A,B,C,D,E,F,G,H",,Revenue Decoupling Mechanism,RDM,Revenue Decoupling Mechanism,17,,6/27/24,8/1/24,,8/1/24,,3569018,120,Electric,NYE,delivery,0.122737,kW,demand,PERIOD,MONTH,1,max,General Information Section 7,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2826461,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJ%3F%2D%21%2C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,11,Standby Service,11-7-1,Time-of-Use Secondary Service - Standby,,,,STB,SC11,"A,B,C,D,E,F,G,H",,Revenue Decoupling Mechanism,RDM,Revenue Decoupling Mechanism,17,,6/27/24,8/1/24,,8/1/24,,3569018,120,Electric,NYE,delivery,0.013374,kW,demand,PERIOD,MONTH,1,max,General Information Section 7,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2826461,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJ%3F%2D%21%2C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,11,Standby Service,11-7-2,Time-of-Use Primary Service - Standby,,,,STB,SC11,"A,B,C,D,E,F,G,H",,Revenue Decoupling Mechanism,RDM,Revenue Decoupling Mechanism,17,,6/27/24,8/1/24,,8/1/24,,3569018,120,Electric,NYE,delivery,0.017449,kW,demand,PERIOD,MONTH,1,max,General Information Section 7,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2826461,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJ%3F%2D%21%2C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,11,Standby Service,11-7-3,Time-of-Use Subtransmission Service - Standby,,,,STB,SC11,"A,B,C,D,E,F,G,H",,Revenue Decoupling Mechanism,RDM,Revenue Decoupling Mechanism,17,,6/27/24,8/1/24,,8/1/24,,3569018,120,Electric,NYE,delivery,0.006133,kW,demand,PERIOD,MONTH,1,max,General Information Section 7,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2826461,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJ%3F%2D%21%2C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,1,Residential Service,,,,,,,SC1,"A,B,C,D,E,F,G,H",,Reliability Support Services Statement,RSS,Reliability Services Statement,9,,11/20/17,12/1/17,,12/1/17,,3569018,120,Electric,NYE,delivery,0,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,General Information Section 3,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2794711,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%21%5FZG%2B%21%5C%23K4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
